Channel Name,Program Title,Start Time,End Time,Duration (mins),Description
Suspilne Dnipro,"Біатлон. U-19/U-21. Чемпіонат світу в Арбері, Німеччина. Юніорки (U-21). Естафета. Наживо",2026-03-08 22:45:00,2026-03-08 23:50:00,65,"Біатлон. U-19/U-21. Чемпіонат світу в Арбері, Німеччина. Юніорки (U-21). Естафета. Наживо"
Suspilne Dnipro,Зимова Паралімпіада 2026. Парасноуборд. Чоловіки/жінки. Сноуборд-крос. Фінали,2026-03-08 23:50:00,2026-03-09 00:25:00,35,Зимова Паралімпіада 2026. Парасноуборд. Чоловіки/жінки. Сноуборд-крос. Фінали
Suspilne Dnipro,Суспільне Спорт. Новини,2026-03-09 00:25:00,2026-03-09 00:50:00,25,Суспільне Спорт. Новини
Suspilne Dnipro,"Біатлон. Кубок світу. Етап 7 у Контіолахті, Фінляндія. Чоловіки. Масстарт. 15 км. Наживо",2026-03-09 00:50:00,2026-03-09 01:40:00,50,"Біатлон. Кубок світу. Етап 7 у Контіолахті, Фінляндія. Чоловіки. Масстарт. 15 км. Наживо"
Suspilne Dnipro,"Зимова Паралімпіада 2026. Парабіатлон. Чоловіки/жінки. Індивідуальна гонка. 12,5 км. З порушенням зору",2026-03-09 01:40:00,2026-03-09 03:10:00,90,"Зимова Паралімпіада 2026. Парабіатлон. Чоловіки/жінки. Індивідуальна гонка. 12,5 км. З порушенням зору"
Suspilne Dnipro,Зимова Паралімпіада 2026. Керлінг на кріслах колісних. Змішані пари. Груповий раунд. Канада - Норвегія. Наживо,2026-03-09 03:10:00,2026-03-09 05:00:00,110,Зимова Паралімпіада 2026. Керлінг на кріслах колісних. Змішані пари. Груповий раунд. Канада - Норвегія. Наживо
Suspilne Dnipro,"Біатлон. U-19/U-21. Чемпіонат світу в Арбері, Німеччина. Дівчата (U-19). Естафета",2026-03-09 05:00:00,2026-03-09 06:10:00,70,"Біатлон. U-19/U-21. Чемпіонат світу в Арбері, Німеччина. Дівчата (U-19). Естафета"
Suspilne Dnipro,Зимова Паралімпіада 2026. Керлінг на кріслах колісних. Змішані пари. Груповий раунд. Італія - Китай,2026-03-09 06:10:00,2026-03-09 08:10:00,120,Зимова Паралімпіада 2026. Керлінг на кріслах колісних. Змішані пари. Груповий раунд. Італія - Китай
Suspilne Dnipro,Зимова Олімпіада 2026. Лижне двоборство. Гундерсен: великий трамплін/10 км. Стрибки,2026-03-09 08:10:00,2026-03-09 08:55:00,45,Зимова Олімпіада 2026. Лижне двоборство. Гундерсен: великий трамплін/10 км. Стрибки
Suspilne Dnipro,Яскраві миттєвості спортивних подій,2026-03-09 08:55:00,2026-03-09 09:05:00,10,Яскраві миттєвості спортивних подій
Suspilne Dnipro,Волейбол. Ліга чемпіонів ЄКВ. Чоловіки. Груповий етап. Леви Прага (Чехія) - Сір Сікома Моніні Перуджа (Італія),2026-03-09 09:05:00,2026-03-09 10:35:00,90,Волейбол. Ліга чемпіонів ЄКВ. Чоловіки. Груповий етап. Леви Прага (Чехія) - Сір Сікома Моніні Перуджа (Італія)
Suspilne Dnipro,Зимова Олімпіада 2026. Фігурне катання. Команди. Чоловіки. Довільна програма,2026-03-09 10:35:00,2026-03-09 11:35:00,60,Зимова Олімпіада 2026. Фігурне катання. Команди. Чоловіки. Довільна програма
Suspilne Dnipro,Яскраві миттєвості спортивних подій,2026-03-09 11:35:00,2026-03-09 11:55:00,20,Яскраві миттєвості спортивних подій
Suspilne Dnipro,Зимова Олімпіада 2026. Лижні перегони. Чоловіки. Гонка з роздільним стартом. 10 км,2026-03-09 11:55:00,2026-03-09 13:00:00,65,Зимова Олімпіада 2026. Лижні перегони. Чоловіки. Гонка з роздільним стартом. 10 км
Suspilne Dnipro,Яскраві миттєвості спортивних подій,2026-03-09 13:00:00,2026-03-09 13:20:00,20,Яскраві миттєвості спортивних подій
Suspilne Dnipro,Зимова Паралімпіада 2026. Керлінг на кріслах колісних. Змішані пари. Груповий раунд. Латвія - Південна Корея,2026-03-09 13:20:00,2026-03-09 15:20:00,120,Зимова Паралімпіада 2026. Керлінг на кріслах колісних. Змішані пари. Груповий раунд. Латвія - Південна Корея
Suspilne Dnipro,Портрети. Віталій Мандзин,2026-03-09 15:20:00,2026-03-09 15:45:00,25,Портрети. Віталій Мандзин
Suspilne Dnipro,Суспільне Спорт. Новини,2026-03-09 15:45:00,2026-03-09 16:00:00,15,Суспільне Спорт. Новини
Suspilne Dnipro,Загальнонаціональна хвилина мовчання,2026-03-09 16:00:00,2026-03-09 16:02:00,2,Загальнонаціональна хвилина мовчання
Suspilne Dnipro,"Зимова Паралімпіада 2026. Парабіатлон. Жінки. Спринт. 7,5 км. Стоячи",2026-03-09 16:02:00,2026-03-09 17:00:00,58,"Зимова Паралімпіада 2026. Парабіатлон. Жінки. Спринт. 7,5 км. Стоячи"
Suspilne Dnipro,Зимова Паралімпіада 2026. Парагірськолижний спорт. Супергігант. Чоловіки/жінки. Усі класи. Наживо,2026-03-09 17:00:00,2026-03-09 20:00:00,180,Зимова Паралімпіада 2026. Парагірськолижний спорт. Супергігант. Чоловіки/жінки. Усі класи. Наживо
Suspilne Dnipro,Суспільне Спорт. Новини,2026-03-09 20:00:00,2026-03-09 20:30:00,30,Суспільне Спорт. Новини
Suspilne Dnipro,"Зимова Паралімпіада 2026. Парабіатлон. Чоловіки. Спринт. 7,5 км. Сидячи",2026-03-09 20:30:00,2026-03-09 21:10:00,40,"Зимова Паралімпіада 2026. Парабіатлон. Чоловіки. Спринт. 7,5 км. Сидячи"
Suspilne Dnipro,Суспільне Спорт. Новини,2026-03-09 21:10:00,2026-03-09 21:30:00,20,Суспільне Спорт. Новини
Suspilne Dnipro,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. Чехія - Словаччина. Наживо,2026-03-09 21:30:00,2026-03-09 23:30:00,120,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. Чехія - Словаччина. Наживо
Suspilne Dnipro,Гандбол. Чемпіонат Європи 2026. Жінки. Відбірковий турнір. Литва - Україна,2026-03-09 23:30:00,2026-03-10 01:00:00,90,Гандбол. Чемпіонат Європи 2026. Жінки. Відбірковий турнір. Литва - Україна
Suspilne Dnipro,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. Німеччина - США. Наживо,2026-03-10 01:00:00,2026-03-10 01:30:00,30,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. Німеччина - США. Наживо
Suspilne Dnipro,Суспільне Спорт. Новини,2026-03-10 01:30:00,2026-03-10 01:45:00,15,Суспільне Спорт. Новини
Suspilne Dnipro,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. Німеччина - США. Наживо,2026-03-10 01:45:00,2026-03-10 02:15:00,30,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. Німеччина - США. Наживо
Suspilne Dnipro,Суспільне Спорт. Новини,2026-03-10 02:15:00,2026-03-10 02:30:00,15,Суспільне Спорт. Новини
Suspilne Dnipro,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. Німеччина - США. Наживо,2026-03-10 02:30:00,2026-03-10 03:20:00,50,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. Німеччина - США. Наживо
Suspilne Dnipro,Зимова Паралімпіада 2026. Керлінг на кріслах колісних. Змішані команди. Груповий раунд. Норвегія - Китай. Наживо,2026-03-10 03:20:00,2026-03-10 04:30:00,70,Зимова Паралімпіада 2026. Керлінг на кріслах колісних. Змішані команди. Груповий раунд. Норвегія - Китай. Наживо
Suspilne Dnipro,Суспільне Спорт. Новини,2026-03-10 04:30:00,2026-03-10 04:50:00,20,Суспільне Спорт. Новини
Suspilne Dnipro,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. Японія - Китай,2026-03-10 04:50:00,2026-03-10 06:30:00,100,Зимова Паралімпіада 2026. Парахокей. Груповий раунд. Японія - Китай
Suspilne Dnipro,Зимова Паралімпіада 2026. Керлінг на кріслах колісних. Змішані команди. Груповий раунд. Південна Корея - Велика Британія,2026-03-10 06:30:00,2026-03-10 08:30:00,120,Зимова Паралімпіада 2026. Керлінг на кріслах колісних. Змішані команди. Груповий раунд. Південна Корея - Велика Британія
Suspilne Dnipro,Легка атлетика. Стрибки у висоту. Меморіал Дем'янюка. Жінки,2026-03-10 08:30:00,2026-03-10 10:45:00,135,Легка атлетика. Стрибки у висоту. Меморіал Дем'янюка. Жінки
Suspilne Dnipro,Зимова Олімпіада 2026. Фристайл. Чоловіки. Біг-ейр. Фінал,2026-03-10 10:45:00,2026-03-10 11:50:00,65,Зимова Олімпіада 2026. Фристайл. Чоловіки. Біг-ейр. Фінал
Suspilne Dnipro,Яскраві миттєвості спортивних подій,2026-03-10 11:50:00,2026-03-10 12:10:00,20,Яскраві миттєвості спортивних подій
Suspilne Dnipro,Зимова Олімпіада 2026. Санний спорт. Командна естафета,2026-03-10 12:10:00,2026-03-10 13:00:00,50,Зимова Олімпіада 2026. Санний спорт. Командна естафета
Suspilne Dnipro,Яскраві миттєвості спортивних подій,2026-03-10 13:00:00,2026-03-10 13:15:00,15,Яскраві миттєвості спортивних подій
Suspilne Dnipro,Зимова Олімпіада 2026. Хокей. Чоловіки. Груповий раунд. США - Німеччина,2026-03-10 13:15:00,2026-03-10 14:35:00,80,Зимова Олімпіада 2026. Хокей. Чоловіки. Груповий раунд. США - Німеччина
Suspilne Dnipro,Суспільне Спорт. Новини,2026-03-10 14:35:00,2026-03-10 14:55:00,20,Суспільне Спорт. Новини
